           flux         loglam           ivar
              E              E              E
                                             
   1.066293E+01   3.806200E+00   4.040928E+00
   1.043162E+01   3.806300E+00   4.116661E+00
   1.015450E+01   3.806400E+00   4.180663E+00
   1.040386E+01   3.806500E+00   4.128492E+00
   9.031962E+00   3.806600E+00   4.289005E+00
   9.771734E+00   3.806700E+00   4.494791E+00
   9.564354E+00   3.806800E+00   4.716477E+00
   8.679026E+00   3.806900E+00   4.765117E+00
   1.016132E+01   3.807000E+00   4.353887E+00
   9.279569E+00   3.807100E+00   4.352910E+00
   1.012676E+01   3.807200E+00   4.268946E+00
   9.609041E+00   3.807300E+00   4.408472E+00
   9.502987E+00   3.807400E+00   4.424364E+00
   1.056917E+01   3.807500E+00   4.249691E+00
   1.039904E+01   3.807600E+00   4.047534E+00
   1.041068E+01   3.807700E+00   3.884786E+00
   1.067345E+01   3.807800E+00   4.045753E+00
   9.627201E+00   3.807900E+00   4.259864E+00
   9.050733E+00   3.808000E+00   4.160885E+00
   9.874670E+00   3.808100E+00   3.721142E+00
   1.054414E+01   3.808200E+00   3.672159E+00
   8.764143E+00   3.808300E+00   4.109586E+00
   9.842574E+00   3.808400E+00   4.049005E+00
   9.526290E+00   3.808500E+00   4.190338E+00
   1.021217E+01   3.808600E+00   4.078606E+00
   9.949580E+00   3.808700E+00   4.127144E+00
   8.846467E+00   3.808800E+00   4.588294E+00
   9.536504E+00   3.808900E+00   4.698261E+00
   9.268692E+00   3.809000E+00   4.837523E+00
   9.718852E+00   3.809100E+00   4.367755E+00
   9.130860E+00   3.809200E+00   4.178638E+00
   9.789541E+00   3.809300E+00   4.259544E+00
   1.015067E+01   3.809400E+00   4.229970E+00
   9.394142E+00   3.809500E+00   4.320181E+00
   9.304422E+00   3.809600E+00   4.408874E+00
   9.698019E+00   3.809700E+00   4.342058E+00
   9.447475E+00   3.809800E+00   4.253399E+00
   9.286899E+00   3.809900E+00   4.362889E+00
   9.652120E+00   3.810000E+00   4.552459E+00
   9.771081E+00   3.810100E+00   4.577323E+00
   9.847288E+00   3.810200E+00   4.533229E+00
   9.942812E+00   3.810300E+00   4.313048E+00
   9.248743E+00   3.810400E+00   4.374156E+00
   9.297619E+00   3.810500E+00   4.213097E+00
   1.018684E+01   3.810600E+00   3.487367E+00
   9.264075E+00   3.810700E+00   3.429518E+00
   9.290933E+00   3.810800E+00   3.561135E+00
   9.245194E+00   3.810900E+00   3.927894E+00
   9.969782E+00   3.811000E+00   3.491395E+00
   9.681381E+00   3.811100E+00   3.362287E+00
   8.741493E+00   3.811200E+00   3.724201E+00
   9.277386E+00   3.811300E+00   4.252140E+00
   9.773263E+00   3.811400E+00   4.423115E+00
   1.030846E+01   3.811500E+00   4.151227E+00
   9.537144E+00   3.811600E+00   4.142694E+00
   9.686242E+00   3.811700E+00   4.223714E+00
   9.715828E+00   3.811800E+00   4.495673E+00
   9.228088E+00   3.811900E+00   4.602814E+00
   9.087420E+00   3.812000E+00   4.496963E+00
   9.036894E+00   3.812100E+00   4.434351E+00
   8.945381E+00   3.812200E+00   4.659776E+00
   9.477920E+00   3.812300E+00   4.824719E+00
   9.701332E+00   3.812400E+00   4.599324E+00
   8.701570E+00   3.812500E+00   4.600026E+00
   9.624784E+00   3.812600E+00   4.194314E+00
   9.310258E+00   3.812700E+00   3.850466E+00
   9.855139E+00   3.812800E+00   3.498614E+00
   9.438570E+00   3.812900E+00   2.935343E+00
   8.474113E+00   3.813000E+00   2.495148E+00
   8.814320E+00   3.813100E+00   2.861779E+00
   9.596762E+00   3.813200E+00   3.760052E+00
   9.168245E+00   3.813300E+00   3.902880E+00
   9.345075E+00   3.813400E+00   3.861422E+00
   9.355471E+00   3.813500E+00   3.869226E+00
   9.633757E+00   3.813600E+00   3.941290E+00
   8.849956E+00   3.813700E+00   4.303726E+00
   8.520492E+00   3.813800E+00   4.572012E+00
   9.538846E+00   3.813900E+00   4.405244E+00
   9.144663E+00   3.814000E+00   4.383267E+00
   8.870383E+00   3.814100E+00   4.486238E+00
   9.077815E+00   3.814200E+00   4.537521E+00
   9.336461E+00   3.814300E+00   4.427621E+00
   9.900873E+00   3.814400E+00   4.107076E+00
   1.001254E+01   3.814500E+00   3.831728E+00
   9.702360E+00   3.814600E+00   3.790097E+00
   9.194291E+00   3.814700E+00   3.736785E+00
   9.253071E+00   3.814800E+00   3.949569E+00
   9.644670E+00   3.814900E+00   4.329907E+00
   9.489706E+00   3.815000E+00   4.464695E+00
   9.664434E+00   3.815100E+00   3.904509E+00
   1.075440E+01   3.815200E+00   2.870614E+00
   9.256056E+00   3.815300E+00   2.800412E+00
   9.591701E+00   3.815400E+00   3.347106E+00
   9.460793E+00   3.815500E+00   3.332955E+00
   9.231367E+00   3.815600E+00   3.673403E+00
   9.081604E+00   3.815700E+00   4.524115E+00
   8.640989E+00   3.815800E+00   4.270469E+00
   9.162913E+00   3.815900E+00   3.699991E+00
   9.828277E+00   3.816000E+00   3.432749E+00
   9.417582E+00   3.816100E+00   3.711913E+00
   9.057708E+00   3.816200E+00   4.119333E+00
   8.947531E+00   3.816300E+00   4.321193E+00
   8.261875E+00   3.816400E+00   4.245189E+00
   9.654699E+00   3.816500E+00   3.438966E+00
   8.545877E+00   3.816600E+00   2.757247E+00
   7.868463E+00   3.816700E+00   2.851320E+00
   1.011183E+01   3.816800E+00   3.448872E+00
   9.798724E+00   3.816900E+00   4.224705E+00
   8.986232E+00   3.817000E+00   4.302019E+00
   9.367355E+00   3.817100E+00   3.595524E+00
   9.396732E+00   3.817200E+00   2.793773E+00
   8.614634E+00   3.817300E+00   3.063085E+00
   7.544538E+00   3.817400E+00   3.820169E+00
   9.835012E+00   3.817500E+00   3.999242E+00
   8.771695E+00   3.817600E+00   3.942370E+00
   8.321833E+00   3.817700E+00   4.126091E+00
   8.292461E+00   3.817800E+00   4.192788E+00
   8.557714E+00   3.817900E+00   4.329198E+00
   9.549315E+00   3.818000E+00   3.853058E+00
   8.814927E+00   3.818100E+00   3.382786E+00
   8.530017E+00   3.818200E+00   3.093066E+00
   9.761977E+00   3.818300E+00   3.459177E+00
   8.578693E+00   3.818400E+00   4.414358E+00
   9.045510E+00   3.818500E+00   4.708354E+00
   8.019678E+00   3.818600E+00   5.067483E+00
   8.669442E+00   3.818700E+00   4.920286E+00
   9.250340E+00   3.818800E+00   4.807594E+00
   8.969496E+00   3.818900E+00   4.819220E+00
   8.756955E+00   3.819000E+00   4.860669E+00
   8.040833E+00   3.819100E+00   4.861247E+00
   8.440411E+00   3.819200E+00   4.806629E+00
   9.216635E+00   3.819300E+00   4.584029E+00
   8.356597E+00   3.819400E+00   4.379942E+00
   8.303825E+00   3.819500E+00   4.074551E+00
   9.250000E+00   3.819600E+00   3.987459E+00
   8.769088E+00   3.819700E+00   4.305210E+00
   7.971813E+00   3.819800E+00   4.546023E+00
   8.898437E+00   3.819900E+00   3.872392E+00
   8.657928E+00   3.820000E+00   3.676777E+00
   8.787797E+00   3.820100E+00   4.114234E+00
   7.801623E+00   3.820200E+00   4.685115E+00
   8.311830E+00   3.820300E+00   4.854247E+00
   8.658684E+00   3.820400E+00   4.621875E+00
   9.262329E+00   3.820500E+00   4.247698E+00
   7.720259E+00   3.820600E+00   4.625182E+00
   8.210947E+00   3.820700E+00   4.853086E+00
   8.528028E+00   3.820800E+00   5.193551E+00
   7.547211E+00   3.820900E+00   5.266369E+00
   8.526657E+00   3.821000E+00   4.810368E+00
   8.243047E+00   3.821100E+00   4.823350E+00
   8.295548E+00   3.821200E+00   4.837232E+00
   8.594389E+00   3.821300E+00   4.749854E+00
   8.769890E+00   3.821400E+00   3.700996E+00
   8.999328E+00   3.821500E+00   3.856439E+00
   8.119543E+00   3.821600E+00   4.753556E+00
   7.880799E+00   3.821700E+00   5.022365E+00
   8.156849E+00   3.821800E+00   5.015592E+00
   7.590641E+00   3.821900E+00   4.850833E+00
   8.368554E+00   3.822000E+00   4.729649E+00
   9.007277E+00   3.822100E+00   4.797183E+00
   7.818858E+00   3.822200E+00   5.141425E+00
   8.189097E+00   3.822300E+00   5.342559E+00
   8.130763E+00   3.822400E+00   5.387334E+00
   7.855594E+00   3.822500E+00   5.138088E+00
   8.620137E+00   3.822600E+00   4.810307E+00
   8.508404E+00   3.822700E+00   5.113399E+00
   8.263489E+00   3.822800E+00   5.379159E+00
   8.997767E+00   3.822900E+00   5.313088E+00
   8.960216E+00   3.823000E+00   5.108274E+00
   9.076859E+00   3.823100E+00   4.872221E+00
   8.756016E+00   3.823200E+00   4.733827E+00
   7.757258E+00   3.823300E+00   5.243323E+00
   7.661830E+00   3.823400E+00   5.540456E+00
   8.097096E+00   3.823500E+00   5.668323E+00
   8.385279E+00   3.823600E+00   5.159107E+00
   8.114945E+00   3.823700E+00   5.092017E+00
   8.797908E+00   3.823800E+00   5.041109E+00
   8.819237E+00   3.823900E+00   5.271439E+00
   8.073811E+00   3.824000E+00   5.559938E+00
   8.120565E+00   3.824100E+00   5.431762E+00
   8.602654E+00   3.824200E+00   5.320469E+00
   8.958709E+00   3.824300E+00   5.150050E+00
   9.080286E+00   3.824400E+00   5.192802E+00
   8.514188E+00   3.824500E+00   5.557201E+00
   8.359734E+00   3.824600E+00   5.954766E+00
   8.669186E+00   3.824700E+00   5.889711E+00
   8.816895E+00   3.824800E+00   5.632020E+00
   8.815766E+00   3.824900E+00   5.444575E+00
   8.995157E+00   3.825000E+00   5.615895E+00
   8.947109E+00   3.825100E+00   5.780061E+00
   8.362539E+00   3.825200E+00   5.651078E+00
   8.385036E+00   3.825300E+00   5.225593E+00
   7.936943E+00   3.825400E+00   5.228502E+00
   8.135818E+00   3.825500E+00   5.585666E+00
   8.729363E+00   3.825600E+00   5.673600E+00
   8.408026E+00   3.825700E+00   5.671574E+00
   7.496863E+00   3.825800E+00   5.565296E+00
   8.208511E+00   3.825900E+00   5.606348E+00
   7.883646E+00   3.826000E+00   5.873243E+00
   8.771479E+00   3.826100E+00   5.343882E+00
   8.956378E+00   3.826200E+00   5.054664E+00
   8.652247E+00   3.826300E+00   5.394405E+00
   8.253042E+00   3.826400E+00   5.749897E+00
   8.511638E+00   3.826500E+00   5.721410E+00
   8.218904E+00   3.826600E+00   5.617743E+00
   8.559340E+00   3.826700E+00   5.675616E+00
   8.826575E+00   3.826800E+00   5.557419E+00
   8.112796E+00   3.826900E+00   5.801045E+00
   8.793270E+00   3.827000E+00   5.537794E+00
   9.585438E+00   3.827100E+00   4.993040E+00
   8.729722E+00   3.827200E+00   5.010365E+00
   8.796845E+00   3.827300E+00   5.254944E+00
   8.415908E+00   3.827400E+00   5.821430E+00
   7.879617E+00   3.827500E+00   6.026863E+00
   8.364663E+00   3.827600E+00   5.718672E+00
   8.312381E+00   3.827700E+00   5.556114E+00
   8.775545E+00   3.827800E+00   5.395121E+00
   9.140062E+00   3.827900E+00   5.281867E+00
   8.320644E+00   3.828000E+00   5.617789E+00
   8.606736E+00   3.828100E+00   5.863076E+00
   8.521172E+00   3.828200E+00   5.680096E+00
   7.562719E+00   3.828300E+00   5.591795E+00
   8.401513E+00   3.828400E+00   5.509035E+00
   8.415269E+00   3.828500E+00   5.894243E+00
   8.092819E+00   3.828600E+00   5.884744E+00
   8.344394E+00   3.828700E+00   5.743142E+00
   8.299098E+00   3.828800E+00   5.521767E+00
   8.805553E+00   3.828900E+00   5.476738E+00
   8.405506E+00   3.829000E+00   5.803249E+00
   8.557062E+00   3.829100E+00   5.840717E+00
   8.473629E+00   3.829200E+00   5.877480E+00
   8.118819E+00   3.829300E+00   5.808044E+00
   8.390827E+00   3.829400E+00   5.516825E+00
   8.897099E+00   3.829500E+00   5.522681E+00
   7.970235E+00   3.829600E+00   5.944431E+00
   8.000179E+00   3.829700E+00   5.747371E+00
   8.118145E+00   3.829800E+00   5.611226E+00
   8.014165E+00   3.829900E+00   5.681384E+00
   8.255387E+00   3.830000E+00   5.438756E+00
   8.209880E+00   3.830100E+00   5.213854E+00
   7.909328E+00   3.830200E+00   5.398049E+00
   8.565492E+00   3.830300E+00   5.462447E+00
   9.002592E+00   3.830400E+00   5.341802E+00
   8.713394E+00   3.830500E+00   5.278191E+00
   9.075215E+00   3.830600E+00   5.105459E+00
   8.556534E+00   3.830700E+00   5.187457E+00
   8.395042E+00   3.830800E+00   5.264375E+00
   8.419764E+00   3.830900E+00   5.391827E+00
   8.380288E+00   3.831000E+00   5.618077E+00
   8.720358E+00   3.831100E+00   5.429260E+00
   8.898041E+00   3.831200E+00   5.358883E+00
   8.324286E+00   3.831300E+00   5.491364E+00
   8.130334E+00   3.831400E+00   5.817251E+00
   8.657177E+00   3.831500E+00   5.682623E+00
   8.806174E+00   3.831600E+00   5.523727E+00
   9.025854E+00   3.831700E+00   5.475997E+00
   8.971305E+00   3.831800E+00   5.491685E+00
   8.083178E+00   3.831900E+00   5.345633E+00
   8.330571E+00   3.832000E+00   5.092499E+00
   9.244539E+00   3.832100E+00   5.007926E+00
   9.111280E+00   3.832200E+00   5.137802E+00
   8.594148E+00   3.832300E+00   5.413215E+00
   9.710140E+00   3.832400E+00   5.217182E+00
   8.972122E+00   3.832500E+00   5.327904E+00
   8.268922E+00   3.832600E+00   5.517051E+00
   9.203139E+00   3.832700E+00   5.613946E+00
   8.941987E+00   3.832800E+00   5.542806E+00
   9.079468E+00   3.832900E+00   5.491605E+00
   8.115341E+00   3.833000E+00   5.564656E+00
   9.100292E+00   3.833100E+00   5.133712E+00
   9.457257E+00   3.833200E+00   4.903890E+00
   8.496207E+00   3.833300E+00   5.275453E+00
   9.041287E+00   3.833400E+00   5.500727E+00
   9.260955E+00   3.833500E+00   5.167834E+00
   8.528778E+00   3.833600E+00   5.232948E+00
   8.902044E+00   3.833700E+00   5.277385E+00
   8.523438E+00   3.833800E+00   5.331678E+00
   8.476377E+00   3.833900E+00   5.556402E+00
   8.349980E+00   3.834000E+00   5.769976E+00
   9.396663E+00   3.834100E+00   5.591939E+00
   8.211406E+00   3.834200E+00   5.563893E+00
   8.038918E+00   3.834300E+00   4.452755E+00
   9.535756E+00   3.834400E+00   3.029318E+00
   9.202758E+00   3.834500E+00   2.715383E+00
   8.133438E+00   3.834600E+00   3.024963E+00
   9.336459E+00   3.834700E+00   2.977149E+00
   8.474670E+00   3.834800E+00   2.779000E+00
   8.409163E+00   3.834900E+00   2.987639E+00
   8.529578E+00   3.835000E+00   3.949150E+00
   9.137220E+00   3.835100E+00   4.587071E+00
   8.492661E+00   3.835200E+00   4.612338E+00
   8.347649E+00   3.835300E+00   4.517062E+00
   9.007581E+00   3.835400E+00   4.710454E+00
   9.230423E+00   3.835500E+00   5.053460E+00
   9.180518E+00   3.835600E+00   5.269402E+00
   8.514328E+00   3.835700E+00   5.409348E+00
   8.032163E+00   3.835800E+00   5.469272E+00
   8.849553E+00   3.835900E+00   5.451616E+00
   9.255117E+00   3.836000E+00   5.446714E+00
   8.517510E+00   3.836100E+00   5.741790E+00
   8.762962E+00   3.836200E+00   5.519746E+00
   8.344876E+00   3.836300E+00   5.683915E+00
   8.073495E+00   3.836400E+00   5.664573E+00
   8.430712E+00   3.836500E+00   4.909562E+00
   8.441589E+00   3.836600E+00   2.977697E+00
   8.042659E+00   3.836700E+00   1.649207E+00
   8.548509E+00   3.836800E+00   1.802905E+00
   1.047397E+01   3.836900E+00   2.529411E+00
   8.425584E+00   3.837000E+00   2.848017E+00
   9.205328E+00   3.837100E+00   2.433278E+00
   9.142235E+00   3.837200E+00   2.883631E+00
   9.356176E+00   3.837300E+00   3.372131E+00
   8.708422E+00   3.837400E+00   4.183762E+00
   8.722036E+00   3.837500E+00   4.503183E+00
   8.471620E+00   3.837600E+00   4.538342E+00
   7.705053E+00   3.837700E+00   4.567297E+00
   8.795704E+00   3.837800E+00   4.414931E+00
   8.393992E+00   3.837900E+00   4.625336E+00
   8.512297E+00   3.838000E+00   4.830226E+00
   9.509115E+00   3.838100E+00   4.523557E+00
   8.714979E+00   3.838200E+00   3.881660E+00
   8.772833E+00   3.838300E+00   3.228965E+00
   8.899955E+00   3.838400E+00   3.018563E+00
   8.447664E+00   3.838500E+00   3.570625E+00
   9.152785E+00   3.838600E+00   4.119425E+00
   8.873858E+00   3.838700E+00   4.414653E+00
   8.313645E+00   3.838800E+00   4.496407E+00
   7.913242E+00   3.838900E+00   4.216060E+00
   7.606534E+00   3.839000E+00   3.787134E+00
   8.381135E+00   3.839100E+00   3.876765E+00
   8.870646E+00   3.839200E+00   4.460661E+00
   8.914451E+00   3.839300E+00   4.984586E+00
   9.221501E+00   3.839400E+00   4.915426E+00
   8.844345E+00   3.839500E+00   5.008611E+00
   9.815083E+00   3.839600E+00   4.585136E+00
   8.362929E+00   3.839700E+00   3.833991E+00
   8.747522E+00   3.839800E+00   3.427242E+00
   9.241874E+00   3.839900E+00   3.977423E+00
   9.021890E+00   3.840000E+00   4.988050E+00
   9.033367E+00   3.840100E+00   5.363593E+00
   8.549332E+00   3.840200E+00   4.164417E+00
   8.605331E+00   3.840300E+00   3.498571E+00
   9.271410E+00   3.840400E+00   3.232340E+00
   8.811655E+00   3.840500E+00   3.001536E+00
   8.767042E+00   3.840600E+00   3.958035E+00
   9.394882E+00   3.840700E+00   5.120267E+00
   8.296682E+00   3.840800E+00   5.454618E+00
   9.034554E+00   3.840900E+00   5.283051E+00
   9.676454E+00   3.841000E+00   5.396300E+00
   8.185806E+00   3.841100E+00   5.856531E+00
   8.294555E+00   3.841200E+00   5.596445E+00
   8.019962E+00   3.841300E+00   5.152104E+00
   8.403038E+00   3.841400E+00   3.977573E+00
   8.240397E+00   3.841500E+00   3.608601E+00
   9.332354E+00   3.841600E+00   4.032563E+00
   9.383722E+00   3.841700E+00   4.793428E+00
   8.777537E+00   3.841800E+00   4.513356E+00
   8.510254E+00   3.841900E+00   3.426334E+00
   8.729846E+00   3.842000E+00   2.318279E+00
   7.956365E+00   3.842100E+00   2.260103E+00
   9.870690E+00   3.842200E+00   3.104093E+00
   9.153561E+00   3.842300E+00   4.497822E+00
   8.893584E+00   3.842400E+00   4.869745E+00
   8.270183E+00   3.842500E+00   4.983259E+00
   9.412578E+00   3.842600E+00   4.918780E+00
   9.498990E+00   3.842700E+00   5.155118E+00
   8.959171E+00   3.842800E+00   5.338530E+00
   9.585738E+00   3.842900E+00   5.256320E+00
   8.411533E+00   3.843000E+00   5.498859E+00
   8.414873E+00   3.843100E+00   5.321576E+00
   8.974693E+00   3.843200E+00   5.120605E+00
   9.638771E+00   3.843300E+00   4.281855E+00
   9.001460E+00   3.843400E+00   3.809784E+00
   9.718703E+00   3.843500E+00   3.710689E+00
   9.562092E+00   3.843600E+00   4.263408E+00
   1.039603E+01   3.843700E+00   3.526593E+00
   8.356627E+00   3.843800E+00   3.002824E+00
   8.724372E+00   3.843900E+00   3.041216E+00
   9.365163E+00   3.844000E+00   3.219008E+00
   9.167704E+00   3.844100E+00   4.532649E+00
   8.818677E+00   3.844200E+00   5.308617E+00
   8.626135E+00   3.844300E+00   5.391098E+00
   8.864288E+00   3.844400E+00   4.784815E+00
   9.220002E+00   3.844500E+00   4.546481E+00
   9.118744E+00   3.844600E+00   5.026735E+00
   8.743767E+00   3.844700E+00   5.316460E+00
   8.792423E+00   3.844800E+00   5.127610E+00
   9.376515E+00   3.844900E+00   4.808385E+00
   8.401042E+00   3.845000E+00   5.175780E+00
   8.549980E+00   3.845100E+00   5.345429E+00
   8.917003E+00   3.845200E+00   5.192735E+00
   8.751966E+00   3.845300E+00   4.847976E+00
   8.340647E+00   3.845400E+00   4.503324E+00
   8.556723E+00   3.845500E+00   4.367934E+00
   8.901331E+00   3.845600E+00   4.659118E+00
   8.299341E+00   3.845700E+00   5.239763E+00
   8.575648E+00   3.845800E+00   4.776904E+00
   9.267759E+00   3.845900E+00   4.063329E+00
   8.681039E+00   3.846000E+00   4.405715E+00
   8.341949E+00   3.846100E+00   5.168604E+00
   8.458746E+00   3.846200E+00   5.480687E+00
   8.822050E+00   3.846300E+00   5.149324E+00
   8.813568E+00   3.846400E+00   5.290953E+00
   9.176343E+00   3.846500E+00   5.481760E+00
   9.323856E+00   3.846600E+00   5.549452E+00
   8.845501E+00   3.846700E+00   5.692032E+00
   8.769235E+00   3.846800E+00   5.774152E+00
   8.293322E+00   3.846900E+00   5.887377E+00
   8.176058E+00   3.847000E+00   5.877920E+00
   8.428339E+00   3.847100E+00   5.545209E+00
   8.795883E+00   3.847200E+00   5.521799E+00
   8.643386E+00   3.847300E+00   5.704646E+00
   9.148192E+00   3.847400E+00   5.645625E+00
   8.854782E+00   3.847500E+00   5.613697E+00
   8.850208E+00   3.847600E+00   5.572601E+00
   9.687658E+00   3.847700E+00   5.183632E+00
   8.391022E+00   3.847800E+00   5.311115E+00
   7.383811E+00   3.847900E+00   5.620038E+00
   8.114014E+00   3.848000E+00   5.518965E+00
   8.221948E+00   3.848100E+00   5.066785E+00
   8.813185E+00   3.848200E+00   4.540823E+00
   8.895350E+00   3.848300E+00   4.328564E+00
   8.726233E+00   3.848400E+00   4.509903E+00
   8.514897E+00   3.848500E+00   4.825367E+00
   8.302513E+00   3.848600E+00   5.039330E+00
   8.835398E+00   3.848700E+00   5.223643E+00
   8.834640E+00   3.848800E+00   5.266485E+00
   8.608068E+00   3.848900E+00   5.117085E+00
   8.075485E+00   3.849000E+00   5.257349E+00
   9.211643E+00   3.849100E+00   4.907288E+00
   9.310546E+00   3.849200E+00   3.046844E+00
   8.054210E+00   3.849300E+00   2.986661E+00
   8.443426E+00   3.849400E+00   4.720437E+00
   8.213269E+00   3.849500E+00   4.793732E+00
   7.966986E+00   3.849600E+00   5.156440E+00
   8.103807E+00   3.849700E+00   5.628715E+00
   8.528570E+00   3.849800E+00   5.536227E+00
   8.981714E+00   3.849900E+00   5.179402E+00
   8.681680E+00   3.850000E+00   5.384907E+00
   8.229312E+00   3.850100E+00   5.591940E+00
   8.148583E+00   3.850200E+00   5.562181E+00
   9.345734E+00   3.850300E+00   4.939094E+00
   8.783758E+00   3.850400E+00   5.021076E+00
   8.164713E+00   3.850500E+00   5.438236E+00
   8.690729E+00   3.850600E+00   5.466598E+00
   9.169787E+00   3.850700E+00   5.331810E+00
   8.720393E+00   3.850800E+00   5.308032E+00
   8.648434E+00   3.850900E+00   5.680713E+00
   7.895783E+00   3.851000E+00   6.055694E+00
   8.241585E+00   3.851100E+00   6.152271E+00
   8.765711E+00   3.851200E+00   5.848048E+00
   8.058809E+00   3.851300E+00   5.848050E+00
   8.563650E+00   3.851400E+00   5.583591E+00
   8.355987E+00   3.851500E+00   6.055690E+00
   8.126921E+00   3.851600E+00   6.048890E+00
   8.892892E+00   3.851700E+00   5.759244E+00
   8.500400E+00   3.851800E+00   5.609872E+00
   8.909485E+00   3.851900E+00   5.751565E+00
   8.014874E+00   3.852000E+00   6.011093E+00
   9.006872E+00   3.852100E+00   5.778204E+00
   8.792858E+00   3.852200E+00   5.760302E+00
   9.760528E+00   3.852300E+00   5.399460E+00
   8.594019E+00   3.852400E+00   5.502848E+00
   8.468970E+00   3.852500E+00   5.404353E+00
   8.622993E+00   3.852600E+00   5.712361E+00
   8.363802E+00   3.852700E+00   5.811409E+00
   8.212708E+00   3.852800E+00   5.933547E+00
   8.407962E+00   3.852900E+00   5.967264E+00
   8.415639E+00   3.853000E+00   6.061892E+00
   8.635337E+00   3.853100E+00   5.846916E+00
   8.907201E+00   3.853200E+00   5.798548E+00
   8.825219E+00   3.853300E+00   5.271726E+00
   7.665575E+00   3.853400E+00   6.242505E+00
   8.151196E+00   3.853500E+00   6.189185E+00
   8.113741E+00   3.853600E+00   6.299397E+00
   7.800844E+00   3.853700E+00   6.331773E+00
   9.475142E+00   3.853800E+00   5.653908E+00
   8.872985E+00   3.853900E+00   5.636805E+00
   9.144242E+00   3.854000E+00   5.212161E+00
   9.318765E+00   3.854100E+00   4.765756E+00
   8.895783E+00   3.854200E+00   4.997840E+00
   9.372516E+00   3.854300E+00   5.374989E+00
   8.911788E+00   3.854400E+00   5.740286E+00
   8.180617E+00   3.854500E+00   5.825349E+00
   8.413787E+00   3.854600E+00   5.931744E+00
   7.925774E+00   3.854700E+00   5.940741E+00
   8.606050E+00   3.854800E+00   5.810759E+00
   9.459989E+00   3.854900E+00   5.505163E+00
   8.513640E+00   3.855000E+00   5.811741E+00
   9.268367E+00   3.855100E+00   5.525216E+00
   8.889305E+00   3.855200E+00   5.681839E+00
   8.607822E+00   3.855300E+00   5.620381E+00
   8.626436E+00   3.855400E+00   5.332955E+00
   9.143317E+00   3.855500E+00   5.083131E+00
   8.965636E+00   3.855600E+00   5.341298E+00
   8.317109E+00   3.855700E+00   5.561388E+00
   7.940038E+00   3.855800E+00   5.373711E+00
   8.884506E+00   3.855900E+00   5.057786E+00
   8.109074E+00   3.856000E+00   5.411860E+00
   8.307740E+00   3.856100E+00   5.754394E+00
   7.685499E+00   3.856200E+00   5.803775E+00
   8.468355E+00   3.856300E+00   5.414809E+00
   8.073576E+00   3.856400E+00   5.459629E+00
   9.191720E+00   3.856500E+00   5.242269E+00
   8.442010E+00   3.856600E+00   5.470401E+00
   8.494149E+00   3.856700E+00   5.442279E+00
   8.073749E+00   3.856800E+00   5.427000E+00
   8.859775E+00   3.856900E+00   5.188435E+00
   8.570381E+00   3.857000E+00   5.475188E+00
   7.941474E+00   3.857100E+00   5.857670E+00
   7.801208E+00   3.857200E+00   5.881331E+00
   8.170507E+00   3.857300E+00   5.786380E+00
   7.935088E+00   3.857400E+00   5.618984E+00
   8.342802E+00   3.857500E+00   5.621763E+00
   8.257097E+00   3.857600E+00   5.616094E+00
   8.882141E+00   3.857700E+00   5.253210E+00
   7.979280E+00   3.857800E+00   5.340526E+00
   7.829945E+00   3.857900E+00   5.100240E+00
   7.712720E+00   3.858000E+00   5.319381E+00
   8.501731E+00   3.858100E+00   4.386060E+00
   8.727718E+00   3.858200E+00   4.705743E+00
   8.250233E+00   3.858300E+00   6.025895E+00
   8.314939E+00   3.858400E+00   5.928377E+00
   7.434825E+00   3.858500E+00   6.161434E+00
   7.669114E+00   3.858600E+00   6.045147E+00
   7.632639E+00   3.858700E+00   5.866871E+00
   8.619993E+00   3.858800E+00   5.077796E+00
   8.369097E+00   3.858900E+00   5.016064E+00
   8.721951E+00   3.859000E+00   5.018599E+00
   8.519034E+00   3.859100E+00   5.244509E+00
   8.776817E+00   3.859200E+00   5.319495E+00
   8.525134E+00   3.859300E+00   5.139222E+00
   8.088820E+00   3.859400E+00   4.357563E+00
   8.019099E+00   3.859500E+00   4.190691E+00
   8.203982E+00   3.859600E+00   4.185155E+00
   9.406693E+00   3.859700E+00   3.174582E+00
   1.136983E+01   3.859800E+00   1.471777E+00
   9.430167E+00   3.859900E+00   9.931150E-01
   7.585282E+00   3.860000E+00   1.172150E+00
   8.201707E+00   3.860100E+00   1.327097E+00
   6.907014E+00   3.860200E+00   1.292717E+00
   7.327541E+00   3.860300E+00   1.969964E+00
   7.294427E+00   3.860400E+00   3.405541E+00
   8.293854E+00   3.860500E+00   3.662447E+00
   8.656911E+00   3.860600E+00   2.639741E+00
   8.107649E+00   3.860700E+00   2.679332E+00
   7.528330E+00   3.860800E+00   3.282430E+00
   7.376494E+00   3.860900E+00   4.278836E+00
   7.942490E+00   3.861000E+00   4.736426E+00
   7.730237E+00   3.861100E+00   4.908040E+00
   7.498721E+00   3.861200E+00   4.798763E+00
   8.111669E+00   3.861300E+00   4.550348E+00
   8.965087E+00   3.861400E+00   4.346777E+00
   7.956218E+00   3.861500E+00   4.352554E+00
   6.941286E+00   3.861600E+00   4.367031E+00
   7.390941E+00   3.861700E+00   4.178465E+00
   8.247755E+00   3.861800E+00   3.764773E+00
   1.196415E+01   3.861900E+00   2.009509E+00
   1.079194E+01   3.862000E+00   9.334618E-01
